GC,protein,Organism,MutS,Tudor,PWWP,tudor_tblastn,tudor_neighbor,PWWP_tblastn,PWWP_neighbor,Tudor_domain,Tudor_interpro,PWWP_domain,PWWP_interpro
GCA_001984395.2,AQZ09229.1,Zygosaccharomyces parabailii,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016952355.1,QPC64499.1,Fusarium culmorum,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 3683507;neighbor protein dist: Inf,Inf,Inf,3683507,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000226115.1,AEO68115.1,Thermothielavioides terrestris NRRL 8126,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 74395;neighbor protein dist: Inf,Inf,Inf,74395,Inf,FALSE,FALSE,FALSE,FALSE
GCA_019565615.1,QYS96766.1,Trichoderma simmonsii,TRUE,;dist_tblastn dist: 2365271;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,2365271,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_013368755.1,QKX62903.1,Talaromyces rugulosus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_023920165.1,USP82318.1,Curvularia clavata,TRUE,;dist_tblastn dist: 1077;neighbor protein dist: Inf,;dist_tblastn dist: 381478;neighbor protein dist: 379735,1077,Inf,381478,379735,FALSE,FALSE,FALSE,FALSE
GCA_001592805.2,QIW97836.1,Peltaster fructicola,TRUE,;dist_tblastn dist: 884971;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,884971,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900681995.1,VEV57180.1,Plasmodium vinckei vinckei,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 56445;neighbor protein dist: Inf,Inf,Inf,56445,Inf,FALSE,FALSE,FALSE,FALSE
GCA_013402915.1,QLG74586.1,Zygotorulaspora mrakii,TRUE,;dist_tblastn dist: 830373;neighbor protein dist: Inf,;dist_tblastn dist: 860028;neighbor protein dist: Inf,830373,Inf,860028,Inf,FALSE,FALSE,FALSE,FALSE
GCA_017301755.1,QSL66921.1,Pneumocystis wakefieldiae,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_020045945.2,KAH0530165.1,Trichoderma semiorbis,TRUE,;dist_tblastn dist: 194886;neighbor protein dist: Inf,;dist_tblastn dist: 535438;neighbor protein dist: Inf,194886,Inf,535438,Inf,FALSE,FALSE,FALSE,FALSE
GCA_026210745.1,UZJ52175.1,Exobasidium rhododendri,TRUE,;dist_tblastn dist: 8113;neighbor protein dist: Inf,;dist_tblastn dist: 2847123;neighbor protein dist: Inf,8113,Inf,2847123,Inf,FALSE,FALSE,FALSE,FALSE
GCA_026210745.1,UZJ53078.1,Exobasidium rhododendri,TRUE,;dist_tblastn dist: 2336244;neighbor protein dist: Inf,;dist_tblastn dist: 502766;neighbor protein dist: Inf,2336244,Inf,502766,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016906575.1,QRV75912.1,Ceratobasidium sp. AG-Ba,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016906575.1,QRV90722.1,Ceratobasidium sp. AG-Ba,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_024114885.1,USW48479.1,Septoria linicola,TRUE,;dist_tblastn dist: 48083;neighbor protein dist: Inf,;dist_tblastn dist: 3768699;neighbor protein dist: Inf,48083,Inf,3768699,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000412225.2,AGO13976.1,[Ashbya] aceris (nom. inval.),TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_029542865.1,WFD23237.1,Malassezia equina,TRUE,;dist_tblastn dist: 560556;neighbor protein dist: Inf,;dist_tblastn dist: 191838;neighbor protein dist: Inf,560556,Inf,191838,Inf,FALSE,FALSE,FALSE,FALSE
GCA_029542825.1,WFD30444.1,Malassezia sp. CBS 17886,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 4190;neighbor protein dist: Inf,Inf,Inf,4190,Inf,FALSE,FALSE,FALSE,FALSE
GCA_013694445.1,QLQ82047.1,Torulaspora sp. CBS 2947,TRUE,;dist_tblastn dist: 382858;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,382858,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_002079055.1,QHS72312.1,Saccharomyces paradoxus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000237345.1,CCC68482.1,Naumovozyma castellii CBS 4309,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 410800;neighbor protein dist: Inf,Inf,Inf,410800,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000026365.1,CAR26522.1,Zygosaccharomyces rouxii,TRUE,;dist_tblastn dist: 162132;neighbor protein dist: Inf,;dist_tblastn dist: 299411;neighbor protein dist: Inf,162132,Inf,299411,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000243375.1,CCE89461.1,Torulaspora delbrueckii,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 549256;neighbor protein dist: Inf,Inf,Inf,549256,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000142805.1,CAR25224.1,Lachancea thermotolerans CBS 6340,TRUE,;dist_tblastn dist: 430563;neighbor protein dist: Inf,;dist_tblastn dist: 714503;neighbor protein dist: Inf,430563,Inf,714503,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000304475.1,CCF55675.1,Kazachstania africana CBS 2517,TRUE,;dist_tblastn dist: 125058;neighbor protein dist: Inf,;dist_tblastn dist: 145669;neighbor protein dist: 144737,125058,Inf,145669,144737,FALSE,FALSE,FALSE,FALSE
GCA_000315915.1,CCH61918.1,Tetrapisispora blattae CBS 6284,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 94391;neighbor protein dist: Inf,Inf,Inf,94391,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000348985.1,CCK71717.1,Kazachstania naganishii CBS 8797,TRUE,;dist_tblastn dist: 406614;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,406614,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000227115.2,CCD27044.1,Naumovozyma dairenensis CBS 421,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000002945.2,CAA20855.1,Schizosaccharomyces pombe,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 30107;neighbor protein dist: Inf,Inf,Inf,30107,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000182965.3,AOW26925.1,Candida albicans SC5314,TRUE,;dist_tblastn dist: 1773605;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,1773605,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000091045.1,AAW46342.2,Cryptococcus neoformans var. neoformans JEC21,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000011425.1,CBF85409.1,Aspergillus nidulans FGSC A4,TRUE,;dist_tblastn dist: 1628944;neighbor protein dist: Inf,;dist_tblastn dist: 1142653;neighbor protein dist: Inf,1628944,Inf,1142653,Inf,FALSE,FALSE,FALSE,FALSE
GCA_014117465.1,QMW29486.1,Aspergillus flavus NRRL3357,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 63213;neighbor protein dist: Inf,Inf,Inf,63213,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900231445.1,VAI32320.1,Triticum turgidum subsp. durum,TRUE,;dist_tblastn dist: 636;neighbor protein dist: 0,;dist_tblastn dist: Inf;neighbor protein dist: Inf,636,0,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900231445.1,VAI32322.1,Triticum turgidum subsp. durum,TRUE,;domain_blast;interpro;dist_tblastn dist: 636;neighbor protein dist: 0,;dist_tblastn dist: Inf;neighbor protein dist: Inf,636,0,Inf,Inf,TRUE,TRUE,FALSE,FALSE
GCA_900231445.1,VAI32321.1,Triticum turgidum subsp. durum,TRUE,;domain_blast;interpro;dist_tblastn dist: 636;neighbor protein dist: 0,;dist_tblastn dist: Inf;neighbor protein dist: Inf,636,0,Inf,Inf,TRUE,TRUE,FALSE,FALSE
GCA_900231445.1,VAI32326.1,Triticum turgidum subsp. durum,TRUE,;dist_tblastn dist: 204;neighbor protein dist: 840,;dist_tblastn dist: Inf;neighbor protein dist: Inf,204,840,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900231445.1,VAI32325.1,Triticum turgidum subsp. durum,TRUE,;dist_tblastn dist: 204;neighbor protein dist: 840,;dist_tblastn dist: Inf;neighbor protein dist: Inf,204,840,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900231445.1,VAI32327.1,Triticum turgidum subsp. durum,TRUE,;dist_tblastn dist: 5092;neighbor protein dist: 5728,;dist_tblastn dist: Inf;neighbor protein dist: Inf,5092,5728,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900231445.1,VAI32324.1,Triticum turgidum subsp. durum,TRUE,;dist_tblastn dist: 204;neighbor protein dist: 840,;dist_tblastn dist: Inf;neighbor protein dist: Inf,204,840,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000227135.2,CBZ38643.1,Leishmania donovani,TRUE,;dist_tblastn dist: 692610;neighbor protein dist: Inf,;dist_tblastn dist: 406296;neighbor protein dist: Inf,692610,Inf,406296,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000027005.1,CAY68695.1,Komagataella phaffii GS115,TRUE,;dist_tblastn dist: 276290;neighbor protein dist: Inf,;dist_tblastn dist: 428280;neighbor protein dist: Inf,276290,Inf,428280,Inf,FALSE,FALSE,FALSE,FALSE
GCA_011022315.1,QID78625.1,Saccharomyces pastorianus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_011022315.1,QID83438.1,Saccharomyces pastorianus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900079805.1,CCT65423.1,Fusarium fujikuroi IMI 58289,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 142396;neighbor protein dist: Inf,Inf,Inf,142396,Inf,FALSE,FALSE,FALSE,FALSE
GCA_030408175.1,WJX85152.1,Trifolium repens,TRUE,;domain_blast;interpro;dist_tblastn dist: 8313;neighbor protein dist: 50141024,;dist_tblastn dist: 1728664;neighbor protein dist: 1724727,8313,50141024,1728664,1724727,TRUE,TRUE,FALSE,FALSE
GCA_030408175.1,WJX79846.1,Trifolium repens,TRUE,;domain_blast;interpro;dist_tblastn dist: 7712;neighbor protein dist: 51305417,;dist_tblastn dist: 1808340;neighbor protein dist: 1804406,7712,51305417,1808340,1804406,TRUE,TRUE,FALSE,FALSE
GCA_905216605.1,CAE6141222.1,Arabidopsis arenosa,TRUE,;domain_blast;interpro;dist_tblastn dist: 6668;neighbor protein dist: 13658351,;dist_tblastn dist: 6974038;neighbor protein dist: 6977122,6668,13658351,6974038,6977122,TRUE,TRUE,FALSE,FALSE
GCA_902850265.1,CAH1636100.1,Spodoptera littoralis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000208865.2,CBZ51196.1,Neospora caninum Liverpool,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 609568;neighbor protein dist: Inf,Inf,Inf,609568,Inf,FALSE,FALSE,FALSE,FALSE
GCA_030553155.1,WKX91921.1,Nippostrongylus brasiliensis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 1998932;neighbor protein dist: 1990120,Inf,Inf,1998932,1990120,FALSE,FALSE,FALSE,FALSE
GCA_000214015.2,CEF98388.1,Ostreococcus tauri,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000214015.2,CEG00401.1,Ostreococcus tauri,TRUE,;dist_tblastn dist: 126286;neighbor protein dist: 125467,;dist_tblastn dist: Inf;neighbor protein dist: Inf,126286,125467,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000315875.1,CCG20576.1,Candida orthopsilosis Co 90-125,TRUE,;dist_tblastn dist: 1575685;neighbor protein dist: Inf,;dist_tblastn dist: 266580;neighbor protein dist: Inf,1575685,Inf,266580,Inf,FALSE,FALSE,FALSE,FALSE
GCA_021613535.1,UJR30337.1,Adineta vaga,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 4714864;neighbor protein dist: 4713179,Inf,Inf,4714864,4713179,FALSE,FALSE,FALSE,FALSE
GCA_020844145.1,UXI21218.1,Sarcoptes scabiei,TRUE,;dist_tblastn dist: 1568746;neighbor protein dist: Inf,;domain_blast;interpro;dist_tblastn dist: 4106;neighbor protein dist: Inf,1568746,Inf,4106,Inf,FALSE,FALSE,TRUE,TRUE
GCA_002954075.1,KGB77189.1,Cryptococcus gattii VGII R265,TRUE,;dist_tblastn dist: 550763;neighbor protein dist: Inf,;dist_tblastn dist: 687433;neighbor protein dist: Inf,550763,Inf,687433,Inf,FALSE,FALSE,FALSE,FALSE
GCA_028411795.1,WCJ22309.1,Euphorbia peplus,TRUE,;domain_blast;interpro;dist_tblastn dist: 7577;neighbor protein dist: Inf,;dist_tblastn dist: 814797;neighbor protein dist: 807234,7577,Inf,814797,807234,TRUE,TRUE,FALSE,FALSE
GCA_000691945.2,CCF73250.1,Babesia microti strain RI,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 724388;neighbor protein dist: Inf,Inf,Inf,724388,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000091225.2,CAD25790.1,Encephalitozoon cuniculi GB-M1,TRUE,;dist_tblastn dist: 51189;neighbor protein dist: Inf,;dist_tblastn dist: 9724;neighbor protein dist: Inf,51189,Inf,9724,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900007375.1,CEI39687.1,Fusarium venenatum,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_021491655.1,UIZ26116.1,Peronospora effusa,TRUE,;dist_tblastn dist: 842907;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,842907,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_013387185.1,QQP39868.1,Caligus rogercresseyi,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 16519096;neighbor protein dist: Inf,Inf,Inf,16519096,Inf,FALSE,FALSE,FALSE,FALSE
GCA_013387185.1,QQP51118.1,Caligus rogercresseyi,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 19687592;neighbor protein dist: Inf,Inf,Inf,19687592,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000755165.1,AIO02339.1,Leishmania panamensis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000146465.1,ADM12392.1,Encephalitozoon intestinalis ATCC 50506,TRUE,;dist_tblastn dist: 47613;neighbor protein dist: Inf,;dist_tblastn dist: 50241;neighbor protein dist: Inf,47613,Inf,50241,Inf,FALSE,FALSE,FALSE,FALSE
GCA_023547065.1,URE02377.1,Musa troglodytarum,TRUE,;domain_blast;interpro;dist_tblastn dist: 231;neighbor protein dist: 0,;dist_tblastn dist: 55926044;neighbor protein dist: 55928936,231,0,55926044,55928936,TRUE,TRUE,FALSE,FALSE
GCA_023547065.1,URE02378.1,Musa troglodytarum,TRUE,;domain_blast;interpro;dist_tblastn dist: 231;neighbor protein dist: 0,;dist_tblastn dist: 55926044;neighbor protein dist: 55928936,231,0,55926044,55928936,TRUE,TRUE,FALSE,FALSE
GCA_023547065.1,URE02376.1,Musa troglodytarum,TRUE,;domain_blast;interpro;dist_tblastn dist: 231;neighbor protein dist: 0,;dist_tblastn dist: 55926044;neighbor protein dist: 55928936,231,0,55926044,55928936,TRUE,TRUE,FALSE,FALSE
GCA_001680005.1,ANQ08779.1,Plasmodium coatneyi,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 163087;neighbor protein dist: Inf,Inf,Inf,163087,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900106115.1,SGZ48953.1,[Candida] intermedia,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000235365.1,AET38997.1,Eremothecium cymbalariae DBVPG#7215,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 512424;neighbor protein dist: Inf,Inf,Inf,512424,Inf,FALSE,FALSE,FALSE,FALSE
GCA_002220235.1,CCO16566.1,Bathycoccus prasinos,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 231423;neighbor protein dist: Inf,Inf,Inf,231423,Inf,FALSE,FALSE,FALSE,FALSE
GCA_002220235.1,CCO16799.1,Bathycoccus prasinos,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 725232;neighbor protein dist: Inf,Inf,Inf,725232,Inf,FALSE,FALSE,FALSE,FALSE
GCA_921294245.1,CAH0559312.1,Brassicogethes aeneus,TRUE,;dist_tblastn dist: 14062157;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,14062157,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_017357885.1,QSZ30835.1,Monilinia vaccinii-corymbosi,TRUE,;dist_tblastn dist: 1756707;neighbor protein dist: Inf,;dist_tblastn dist: 1104003;neighbor protein dist: Inf,1756707,Inf,1104003,Inf,FALSE,FALSE,FALSE,FALSE
GCA_902810595.1,CAB1338447.1,Coregonus sp. 'balchen',TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;domain_blast;interpro;dist_tblastn dist: 2360;neighbor protein dist: Inf,Inf,Inf,2360,Inf,FALSE,FALSE,TRUE,TRUE
GCA_902810595.1,CAB1313187.1,Coregonus sp. 'balchen',TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 17101;neighbor protein dist: 43309552,Inf,Inf,17101,43309552,FALSE,FALSE,FALSE,FALSE
GCA_900257145.2,SPJ08901.1,Plasmodium sp. DRC-Itaito,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_949927565.1,CAI9261005.1,Lactuca saligna,TRUE,;dist_tblastn dist: 32698660;neighbor protein dist: 48151165,;dist_tblastn dist: Inf;neighbor protein dist: Inf,32698660,48151165,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_949927565.1,CAI9275821.1,Lactuca saligna,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: 23368020,;dist_tblastn dist: 20504529;neighbor protein dist: 20504616,Inf,23368020,20504529,20504616,FALSE,FALSE,FALSE,FALSE
GCA_000219625.1,EGP91279.1,Zymoseptoria tritici IPO323,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 301996;neighbor protein dist: Inf,Inf,Inf,301996,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000187245.3,ESW98418.1,Ogataea parapolymorpha DL-1,TRUE,;dist_tblastn dist: 71306;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,71306,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900074725.1,SCU90440.1,Lachancea dasiensis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 438864;neighbor protein dist: Inf,Inf,Inf,438864,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000236905.1,CCE62008.1,Tetrapisispora phaffii CBS 4417,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000236905.1,CCE64653.1,Tetrapisispora phaffii CBS 4417,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900074755.1,SCU85829.1,Lachancea nothofagi CBS 11611,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900074715.1,SCV00412.1,Lachancea meyersii CBS 8951,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 128621;neighbor protein dist: Inf,Inf,Inf,128621,Inf,FALSE,FALSE,FALSE,FALSE
GCA_001433935.1,BAT08018.1,Oryza sativa Japonica Group,TRUE,;domain_blast;interpro;dist_tblastn dist: 192;neighbor protein dist: 11770574,;dist_tblastn dist: Inf;neighbor protein dist: 11770574,192,11770574,Inf,11770574,TRUE,TRUE,FALSE,FALSE
GCA_000004515.5,KRG96523.1,Glycine max,TRUE,;domain_blast;interpro;dist_tblastn dist: 9380;neighbor protein dist: 3356611,;dist_tblastn dist: 1498181;neighbor protein dist: 1494105,9380,3356611,1498181,1494105,TRUE,TRUE,FALSE,FALSE
GCA_000004515.5,KAG4394025.1,Glycine max,TRUE,;dist_tblastn dist: 3344927;neighbor protein dist: Inf,;dist_tblastn dist: 1380273;neighbor protein dist: Inf,3344927,Inf,1380273,Inf,FALSE,FALSE,FALSE,FALSE
GCA_007990345.1,KAG4138408.1,Gossypium hirsutum,TRUE,;domain_blast;interpro;dist_tblastn dist: 7908;neighbor protein dist: 15924495,;dist_tblastn dist: Inf;neighbor protein dist: Inf,7908,15924495,Inf,Inf,TRUE,TRUE,FALSE,FALSE
GCA_007990345.1,KAG4191961.1,Gossypium hirsutum,TRUE,;domain_blast;interpro;dist_tblastn dist: 7709;neighbor protein dist: 0,;dist_tblastn dist: Inf;neighbor protein dist: Inf,7709,0,Inf,Inf,TRUE,TRUE,FALSE,FALSE
GCA_007990345.1,KAG4191962.1,Gossypium hirsutum,TRUE,;domain_blast;interpro;dist_tblastn dist: 7709;neighbor protein dist: 0,;dist_tblastn dist: Inf;neighbor protein dist: Inf,7709,0,Inf,Inf,TRUE,TRUE,FALSE,FALSE
GCA_007990345.1,KAG4112384.1,Gossypium hirsutum,TRUE,;dist_tblastn dist: 7636709;neighbor protein dist: 7631979,;dist_tblastn dist: Inf;neighbor protein dist: Inf,7636709,7631979,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_020379485.1,KAH0890661.1,Brassica napus,TRUE,;domain_blast;interpro;dist_tblastn dist: 6411;neighbor protein dist: 4267663,;dist_tblastn dist: 2971161;neighbor protein dist: Inf,6411,4267663,2971161,Inf,TRUE,TRUE,FALSE,FALSE
GCA_020379485.1,KAH0933631.1,Brassica napus,TRUE,;domain_blast;interpro;dist_tblastn dist: 6546;neighbor protein dist: 2607954,;dist_tblastn dist: 1956736;neighbor protein dist: Inf,6546,2607954,1956736,Inf,TRUE,TRUE,FALSE,FALSE
GCA_003473485.2,RHN49014.1,Medicago truncatula,TRUE,;domain_blast;interpro;dist_tblastn dist: 7750;neighbor protein dist: 4575290,;dist_tblastn dist: 1861914;neighbor protein dist: 1857940,7750,4575290,1861914,1857940,TRUE,TRUE,FALSE,FALSE
GCA_000003195.3,KXG35601.1,Sorghum bicolor,TRUE,;domain_blast;interpro;dist_tblastn dist: 291;neighbor protein dist: 19826112,;dist_tblastn dist: 16415845;neighbor protein dist: 18998694,291,19826112,16415845,18998694,TRUE,TRUE,FALSE,FALSE
GCA_000002595.3,PNW83581.1,Chlamydomonas reinhardtii,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000004075.3,KGN45011.1,Cucumis sativus,TRUE,;domain_blast;interpro;dist_tblastn dist: 8320;neighbor protein dist: 658131,;dist_tblastn dist: 856094;neighbor protein dist: Inf,8320,658131,856094,Inf,TRUE,TRUE,FALSE,FALSE
GCA_000002655.1,EAL89957.1,Aspergillus fumigatus Af293,TRUE,;dist_tblastn dist: 834973;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,834973,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000006565.2,EPT28030.1,Toxoplasma gondii ME49,TRUE,;dist_tblastn dist: 1699695;neighbor protein dist: Inf,;dist_tblastn dist: 318831;neighbor protein dist: Inf,1699695,Inf,318831,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000346465.2,ONH94118.1,Prunus persica,TRUE,;domain_blast;interpro;dist_tblastn dist: 8466;neighbor protein dist: 0,;dist_tblastn dist: 1197222;neighbor protein dist: Inf,8466,0,1197222,Inf,TRUE,TRUE,FALSE,FALSE
GCA_000346465.2,ONH94119.1,Prunus persica,TRUE,;dist_tblastn dist: 8466;neighbor protein dist: 0,;dist_tblastn dist: 1197222;neighbor protein dist: Inf,8466,0,1197222,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000346465.2,ONH94116.1,Prunus persica,TRUE,;domain_blast;interpro;dist_tblastn dist: 9354;neighbor protein dist: 888,;dist_tblastn dist: 1196334;neighbor protein dist: Inf,9354,888,1196334,Inf,TRUE,TRUE,FALSE,FALSE
