TaxId	Phylum	Class	Order	Family	Genus	Species	Accession_assembly	Quast_ContigN50	Quast_ContigN75	Sequence_technology	Assembly_level	Assembly_size	Date_submission_ncbi	BioProject	BioSample	Reads_assembly	Reads_available	BUSCO_Single	BUSCO_Duplicate	BUSCO_Complete	BUSCO_Fragmented	BUSCO_Missing	Experiment	Cvalue	Method	Date_method	Notes_cvalue_method	Expected_Cvalue	Genome_size_bp
351238	Annelida	Clitellata	Crassiclitellata	Megascolecidae	Amynthas	Amynthas corticis	GCA_900184025.1	1101	735		Scaffold	1017224661	2017/07/18	PRJEB20839	SAMEA104071970			16.4	1	17.4	48.6	34						NA	NA
1196096	Annelida	Clitellata	Crassiclitellata	Megascolecidae	Metaphire	Metaphire vulgaris	GCA_018105865.1	3037406	1135231	Oxford Nanopore PromethION	Chromosome	728619257	2021/04/26	PRJNA656665	SAMN15795040	LR	LR	80.1	10	90.1	5.8	4.1						887696892.466304	887696892.466304
8496	Chordata	NA	Crocodylia	Alligatoridae	Alligator	Alligator mississippiensis	GCA_000281125.4	16668	9063	Illumina GAIIx; Illumina HiSeq	Scaffold	2161730208	2016/03/28	PRJNA159843	SAMN02981418	SR	Yes	96.9	0.4	97.3	2.1	0.6						NA	NA
38654	Chordata	NA	Crocodylia	Alligatoridae	Alligator	Alligator sinensis	GCA_000455745.1	23426	12993	Illumina GA II	Scaffold	2270567745	2013/08/29	PRJNA215016	SAMN02981559	SR		92.6	0.2	92.8	5.1	2.1						NA	NA
8502	Chordata	NA	Crocodylia	Crocodylidae	Crocodylus	Crocodylus porosus	GCA_001723895.1	34073	18778	Illumina HiSeq	Scaffold	2049536252	2016/09/13	PRJNA163131	SAMN03102602	SR	Yes	87.1	0.3	87.4	1.3	11.3						NA	NA
94835	Chordata	NA	Crocodylia	Gavialidae	Gavialis	Gavialis gangeticus	GCA_001723915.1	14799	7989	Illumina HiSeq	Scaffold	2640792433	2016/09/13	PRJNA172383	SAMN03102901	SR		85.4	0.3	85.7	1.8	12.5						NA	NA
1463675	Chordata	Aves	Cuculiformes	Centropidae	Centropus	Centropus bengalensis	GCA_013400815.1	34951	16571	Illumina HiSeq	Scaffold	1015638883	2020/07/10	PRJNA545868	SAMN12253924	SR	Yes	85	0.4	85.4	6.3	8.3						NA	NA
1118519	Chordata	Aves	Cuculiformes	Centropidae	Centropus	Centropus unirufus	GCA_013397695.1	79469	37495	Illumina HiSeq	Scaffold	1048837197	2020/07/10	PRJNA545868	SAMN12253925	SR	SR	87	0.4	87.4	4.8	7.8						1275265305.77585	1275265305.77585
33601	Chordata	Aves	Cuculiformes	Coccyzidae	Piaya	Piaya cayana	GCA_013389865.1	45329	20505	Illumina HiSeq	Scaffold	1151257265	2020/07/06	PRJNA545868	SAMN12253892	SR	Yes	82.4	0.7	83.1	11.3	5.6						NA	NA
33598	Chordata	Aves	Cuculiformes	Crotophagidae	Crotophaga	Crotophaga sulcirostris	GCA_013397455.1	83601	41737	Illumina HiSeq	Scaffold	1077958271	2020/07/10	PRJNA545868	SAMN12253881	SR	SR	86.8	0.5	87.3	4.3	8.4		1300740000	FIA	2014	one measure	1310511327.41989	1300740000
1961834	Chordata	Aves	Cuculiformes	Cuculidae	Ceuthmochares	Ceuthmochares aereus	GCA_013398935.1	29269	14589	Illumina HiSeq	Scaffold	1120248821	2020/07/10	PRJNA545868	SAMN12253749	SR	Yes	72.2	0.4	72.6	12.9	14.5						NA	NA
55661	Chordata	Aves	Cuculiformes	Cuculidae	Cuculus	Cuculus canorus	GCA_000709325.1	38254	20389	Illumina HiSeq	Scaffold	1153894225	2014/06/17	PRJNA212870	SAMN02298149	SR	Yes	87.9	0.2	88.1	4.9	7						NA	NA
8947	Chordata	Aves	Cuculiformes	Neomorphidae	Geococcyx	Geococcyx californianus	GCA_013389885.1	49222	21553	Illumina HiSeq	Scaffold	1134037073	2020/07/06	PRJNA545868	SAMN12253751	SR	Yes	73.9	0.1	74	17.9	8.1						NA	NA
28841	Platyhelminthes	Cestoda	Cyclophyllidea	Anoplocephalidae	Moniezia	Moniezia expansa	GCA_019097775.1	3386365	1537139	PacBio; Illumina HiSeq	Scaffold	142225902	2021/07/02	PRJNA668441	SAMN16409489	LR-SR	Yes	64.7	1.5	66.2	6.1	27.7						177969192.098827	177969192.098827
66787	Platyhelminthes	Cestoda	Cyclophyllidea	Dipylidiidae	Dipylidium	Dipylidium caninum	GCA_017562135.1	598478	102803	PacBio; Illumina HiSeq	Contig	109012297	2021/03/22	PRJNA453897	SAMN08993426	LR-SR	Yes	63.1	1.7	64.8	8.2	27						137769869.755613	137769869.755613
6216	Platyhelminthes	Cestoda	Cyclophyllidea	Hymenolepididae	Hymenolepis	Hymenolepis diminuta	GCA_900708905.1	75101	38022		Scaffold	177347734	2019/03/25	PRJEB30942	SAMEA5245231		Yes	65.5	1.2	66.7	7.2	26.1						220478093.070348	220478093.070348
85433	Platyhelminthes	Cestoda	Cyclophyllidea	Hymenolepididae	Hymenolepis	Hymenolepis microstoma	GCA_000469805.3	5805005	2863957		Chromosome	168943216	2019/03/07	PRJEB124	SAMEA2272183			65.4	1.8	67.2	6.1	26.7						210305878.153558	210305878.153558
102285	Platyhelminthes	Cestoda	Cyclophyllidea	Hymenolepididae	Rodentolepis	Rodentolepis nana	GCA_900617975.1	14216	7386		Scaffold	162943536	2018/12/05	PRJEB508	SAMEA1034746		Yes	60.4	1.4	61.8	9.6	28.6						NA	NA
53468	Platyhelminthes	Cestoda	Cyclophyllidea	Mesocestoididae	Mesocestoides	Mesocestoides corti	GCA_900604375.1	46007	19330		Scaffold	117181740	2018/12/05	PRJEB510	SAMEA1484839		Yes	65.3	0.5	65.8	7.2	27						NA	NA
6210	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Echinococcus	Echinococcus granulosus	GCA_000524195.1	42483	16542	454; Illumina	Scaffold	110837706	2014/01/28	PRJEB121	SAMN01914755	SR	Yes	64.2	0.6	64.8	7.7	27.5						NA	NA
6211	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Echinococcus	Echinococcus multilocularis	GCA_000469725.3	11270870	3070649		Scaffold	114963228	2015/12/10	PRJEB122	SAMEA2271939			63.7	1.2	64.9	7.4	27.7		440100000	FCM	2008	one measure	144972442.120498	440100000
6212	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Echinococcus	Echinococcus oligarthrus	GCA_900683695.1	2071	893		Contig	105959096	2019/06/14	PRJEB31222	SAMEA5334011			20.8	0.1	20.9	23	56.1						NA	NA
6205	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Hydatigera	Hydatigera taeniaeformis	GCA_900622495.1	9810	2080		Scaffold	103664560	2018/12/05	PRJEB534	SAMEA2034687		Yes	58.3	0.2	58.5	10.7	30.8						NA	NA
60517	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Taenia	Taenia asiatica	GCA_001693035.2	116546	29394	Illumina GAII	Scaffold	168679183	2016/09/02	PRJNA299871	SAMN04230713	SR	Yes	65	1.9	66.9	6.4	26.7						209986311.889184	209986311.889184
94034	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Taenia	Taenia multiceps	GCA_001923025.3	756412	76030	PacBio	Chromosome	240610560	2018/10/05	PRJNA307624	SAMN04413755	LR	Yes	67	0.8	67.8	6.5	25.7						297046798.416144	297046798.416144
6206	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Taenia	Taenia saginata	GCA_001693075.2	142979	44394	Illumina GAII	Scaffold	169104283	2016/10/23	PRJNA71493	SAMN04230930	SR	Yes	66.2	0.9	67.1	6.5	26.4						210500821.889773	210500821.889773
6204	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Taenia	Taenia solium	GCA_001870725.1	167332	38256	454; Illumina GAIIx	Scaffold	129810970	2016/11/07	PRJNA170813	SAMN01090682	SR	Yes	65.6	0.9	66.5	6.6	26.9		273840000	FCM	2006	one measure	162943064.903749	273840000
565004	Arthropoda	Hexanauplia	Cyclopoida	Cyclopettidae	Paracyclopina	Paracyclopina nana	GCA_019096065.1	11574028	7186283	Oxford Nanopore PromethION; Illumina HiSeq	Contig	91992532	2021/07/02	PRJNA714788	SAMN18317533	LR-SR	LR-SR	91	3.8	94.8	2.3	2.9	SRR13983432					117170388.927177	117170388.927177
298420	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Apocyclops	Apocyclops royi	GCA_900607525.1	2123	1385		Scaffold	262264339	2018/12/05	PRJEB28764	SAMEA4938043		Yes	46.6	2.4	49	31.8	19.2						NA	NA
136191	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona nana	GCA_900157175.1	38620	9062		Scaffold	85010107	2017/02/17	PRJEB18938	SAMEA48328918		Yes	82.1	2	84.1	4.6	11.3						NA	NA
1403702	Ctenophora	Tentaculata	Cydippida	Pleurobrachiidae	Hormiphora	Hormiphora californensis	GCA_020137815.1	591757	329453	PacBio Sequel; Illumina HiSeq	Chromosome	110691255	2021/10/05	PRJNA576068	SAMN12924379	LR-SR	Yes	65.1	0.6	65.7	10.6	23.7						139801957.926792	139801957.926792
34499	Ctenophora	Tentaculata	Cydippida	Pleurobrachiidae	Pleurobrachia	Pleurobrachia bachei	GCA_000695325.1	6152	2813	454; Illumina GAII; Illumina HiSeq	Scaffold	156121975	2014/05/21	PRJNA213480	SAMN00007488	SR	Yes	41.8	21.8	63.6	12.9	23.5						NA	NA
70543	Chordata	Actinopteri	Cypriniformes	Catostomidae	Myxocyprinus	Myxocyprinus asiaticus	GCA_019703515.1	4188572	2013967	Oxford Nanopore GridION	Chromosome	2581058468	2021/08/25	PRJNA739167	SAMN19774990	LR	LR	38.5	61.2	99.7	0	0.3		2689500000	FCM	2012	most recent	3129754054.40937	2689500000
7957	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Carassius	Carassius auratus	GCA_003368295.1	821153	255891	PacBio RSII	Chromosome	1820635050	2018/08/09	PRJNA481500	SAMN09670328	LR	LR	35.2	64.6	99.8	0.1	0.1						2209393072.89259	2209393072.89259
101364	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Carassius	Carassius gibelio	GCA_019843895.1	2176597	815601	PacBio	Scaffold	1930848899	2021/09/01	PRJNA546443	SAMN11978084	LR		44.2	55.3	99.5	0.3	0.2		2249400000	FCM	1999	most recent	2342787868.26748	2249400000
381635	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Cirrhinus	Cirrhinus cirrhosus	GCA_019207145.1	13155	5553	Illumina HiSeq	Contig	1152796905	2021/07/13	PRJNA688724	SAMN18021127	SR		76.7	1.4	78.1	18.7	3.2						NA	NA
172907	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Cirrhinus	Cirrhinus molitorella	GCA_004028445.1	2974	1649	Illumina HiSeq	Scaffold	920272578	2019/01/17	PRJNA511029	SAMN10663080	SR	Yes	46.3	1	47.3	42.8	9.9						NA	NA
7962	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Cyprinus	Cyprinus carpio	GCA_018340385.1	1558716	445712	PacBio; Oxford Nanopore; Illumina HiSeq	Chromosome	1680134903	2021/05/12	PRJNA682709	SAMN17005855	LR-SR		36.8	62.5	99.3	0.3	0.4						2039341953.82491	2039341953.82491
177615	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Labeo	Labeo calbasu	GCA_019740295.1	11701	5562	Illumina NovaSeq	Scaffold	1041791683	2021/08/24	PRJNA689123	SAMN19406530	SR		78	2.5	80.5	16.4	3.1						NA	NA
72446	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Labeo	Labeo catla	GCA_012976165.1	719175	291062	Illumina NextSeq; Oxford Nanopore MinION	Scaffold	1019782285	2020/05/05	PRJNA557138	SAMN12390082	LR-SR		94.7	3.2	97.9	1	1.1						1240099361.78568	1240099361.78568
295400	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Labeo	Labeo gonius	GCA_013461565.1	2232	1320	Illumina HiSeq 2500	Scaffold	738294552	2020/07/22	PRJNA387501	SAMN07156107	SR		37.2	0.5	37.7	48	14.3						NA	NA
84645	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Labeo	Labeo rohita	GCA_017311145.1	522833	82997	Illumina NovaSeq	Scaffold	1484640579	2021/03/09	PRJNA657820	SAMN16965599	SR		61.6	34.1	95.7	0.8	3.5		1946220000	FD	2009	one measure	1802729898.41133	1946220000
369639	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Onychostoma	Onychostoma macrolepis	GCA_012432095.1	10809623	4025154	Oxford Nanopore PromethION; Illumina HiSeq; Hi-C; Bionano optical mapping	Chromosome	886569841	2020/04/17	PRJNA608076	SAMN14163390	LR-SR		96.8	2.1	98.9	0.3	0.8						1078868746.30496	1078868746.30496
361644	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Oxygymnocypris	Oxygymnocypris stewartii	GCA_003573665.1	257093	55507	PacBio Sequel	Scaffold	1849224471	2018/09/18	PRJNA485858	SAMN09762613	LR	LR	48.3	50.3	98.6	0.7	0.7						2243995620.56499	2243995620.56499
357532	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Poropuntius	Poropuntius huangchuchieni	GCA_004124795.1	3026	1306	Illumina HiSeq	Scaffold	760177161	2019/01/31	PRJNA511031	SAMN10662616	SR	Yes	47.4	2.5	49.9	38.5	11.6						NA	NA
1606681	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Puntigrus	Puntigrus tetrazona	GCA_018831695.1	1423374	543792	Illumina HiSeq; Nanopore	Chromosome	730818536	2021/06/10	PRJNA683758	SAMN17036344	LR-SR		93.1	6.3	99.4	0.5	0.1						890358739.183746	890358739.183746
307955	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Sinocyclocheilus	Sinocyclocheilus anophthalmus	GCA_018155175.1	279196	142806	PacBio	Scaffold	1913933076	2021/04/28	PRJNA669129	SAMN16435488	LR		43	54.9	97.9	1.3	0.8						2322314191.24634	2322314191.24634
1608454	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Sinocyclocheilus	Sinocyclocheilus anshuiensis	GCA_001515605.1	17459	9065	Illumina Hiseq2000	Scaffold	1632718266	2015/12/14	PRJNA274017	SAMN03320099	SR		32.5	66.7	99.2	0.7	0.1						NA	NA
75366	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Sinocyclocheilus	Sinocyclocheilus grahami	GCA_001515645.1	29405	14244	Illumina Hiseq2000	Scaffold	1750287761	2015/12/16	PRJNA274017	SAMN03320097	SR		46.5	50.2	96.7	2.6	0.7						NA	NA
307951	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Sinocyclocheilus	Sinocyclocheilus maitianheensis	GCA_018148995.1	28718	15289	Illumina HiSeq	Scaffold	1680372801	2021/04/28	PRJNA669120	SAMN16435219	SR		34.3	65.3	99.6	0.3	0.1						NA	NA
307959	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Sinocyclocheilus	Sinocyclocheilus rhinocerous	GCA_001515625.1	19148	9458	Illumina Hiseq2000	Scaffold	1655786410	2015/12/14	PRJNA274017	SAMN03320098	SR		37.5	61.2	98.7	1	0.3						NA	NA
1142201	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio	Danio aesculapii	GCA_903798145.1	1517104	741423		Chromosome	1381485597	2020/06/27	PRJEB38583	SAMEA104240212		LR-SR	94.7	1.8	96.5	0.8	2.7						1677878640.23787	1677878640.23787
27699	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio	Danio albolineatus	GCA_903798035.1	18832	9451		Scaffold	1463018096	2020/06/16	PRJEB38565	SAMEA104026392		Yes	83.4	2.2	85.6	10.4	4						NA	NA
299714	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio	Danio choprai	GCA_903798125.1	13942	6766		Scaffold	1102162037	2020/06/16	PRJEB38567	SAMEA104026429		Yes	77.9	1.6	79.5	14	6.5						NA	NA
1982067	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio	Danio jaintianensis	GCA_903798115.1	22549	11200		Scaffold	1122503336	2020/06/16	PRJEB38569	SAMEA104026422		Yes	87.9	1	88.9	7.8	3.3						NA	NA
242068	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio	Danio kyathit	GCA_903798195.1	1264270	643349		Chromosome	1708446541	2020/06/27	PRJEB38580	SAMEA104130240		LR-SR	96.1	2.4	98.5	0.4	1.1						2073608293.23692	2073608293.23692
7955	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio	Danio rerio	GCA_000002035.4	854399	315864		Chromosome	1373454788	2017/05/09	PRJNA11776	SAMN06930106			79.5	18.4	97.9	1.5	0.6		1643040000	FCM	2002	one measure	1668158735.40767	1643040000
1093597	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio	Danio tinwini	GCA_903798205.1	16693	8679		Scaffold	1497358328	2020/06/16	PRJEB38571	SAMEA104026413		Yes	86.8	0.9	87.7	8.8	3.5						NA	NA
623740	Chordata	Actinopteri	Cypriniformes	Danionidae	Danionella	Danionella dracula	GCA_900490495.1	2300191	846528		Scaffold	665208374	2018/07/01	PRJEB27320	SAMEA104026433		LR-SR	89.5	2.9	92.4	1.8	5.8						810948989.738345	810948989.738345
623744	Chordata	Actinopteri	Cypriniformes	Danionidae	Danionella	Danionella translucida	GCA_007224835.1	133656	54081	Illumina HiSeq; Oxford Nanopore MiniION	Scaffold	735303417	2019/07/22	PRJNA445947	SAMN11288624	LR-SR		93.3	3.4	96.7	1.8	1.5						895786911.674806	895786911.674806
241442	Chordata	Actinopteri	Cypriniformes	Gastromyzontidae	Beaufortia	Beaufortia kweichowensis	GCA_019155185.1	5533578	1059088	Oxford Nanopore GridION	Chromosome	448565924	2021/07/07	PRJNA650219	SAMN15699278	LR	LR-SR	96.9	2.6	99.5	0.2	0.3						548740786.781345	548740786.781345
143606	Chordata	Actinopteri	Cypriniformes	Gobionidae	Gobiocypris	Gobiocypris rarus	GCA_018491645.1	5333633	2632395	PacBio Sequel; Illumina	Chromosome	959117570	2021/05/26	PRJNA715041	SAMN18323793	LR-SR		89.8	1.6	91.4	0.9	7.7						1166675220.28871	1166675220.28871
291819	Chordata	Actinopteri	Cypriniformes	Gobionidae	Paracanthobrama	Paracanthobrama guichenoti	GCA_018749465.1	1965784	803329	Oxford Nanopore; Illumina HiSeq	Chromosome	1087759805	2021/06/08	PRJNA686690	SAMN17120673	LR-SR		92.9	5.3	98.2	1.2	0.6		1232280000	FD	1984	one measure	1322374388.49754	1232280000
155063	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus waleckii	GCA_900092035.1	38877	19797		Scaffold	752538629	2016/06/28	PRJEB12292	SAMEA3723233			82.3	1.4	83.7	8.6	7.7						NA	NA
90988	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Pimephales	Pimephales promelas	GCA_016745375.1	295770	147360	PacBio RSII; Illumina HiSeq	Scaffold	1066429022	2021/01/24	PRJNA565199	SAMN12875914	LR-SR		95.2	3.5	98.7	0.8	0.5		1085580000	FD	1987	one measure	1296557166.25833	1085580000
432429	Chordata	Actinopteri	Cypriniformes	NA	Paedocypris	Paedocypris sp. Pulau Singkep	GCA_017309775.1	36290	15703	Illumina HiSeq	Scaffold	403662444	2021/03/02	PRJNA636914	SAMN15089893	SR		94.3	1.2	95.5	2.3	2.2						NA	NA
1582913	Chordata	Actinopteri	Cypriniformes	Nemacheilidae	Triplophysa	Triplophysa dalaica	GCA_015846415.1	9273388	4975399	PacBio Sequel II	Chromosome	607923607	2020/12/11	PRJNA624716	SAMN14582390	LR	LR-SR	96	2.3	98.3	0.2	1.5						741615690.507837	741615690.507837
422203	Chordata	Actinopteri	Cypriniformes	Nemacheilidae	Triplophysa	Triplophysa siluroides	GCA_006030095.1	2549348	1043544	PacBio Sequel; Illumina HiSeq	Scaffold	583428323	2019/06/05	PRJNA543715	SAMN11775600	LR-SR	LR-SR	96.4	2.5	98.9	0.3	0.8		1075800000	FD	1991	one measure	711968387.319744	1075800000
1572043	Chordata	Actinopteri	Cypriniformes	Nemacheilidae	Triplophysa	Triplophysa tibetana	GCA_008369825.1	2833080	913256	PacBio Sequel; Illumina HiSeq	Chromosome	652930317	2019/09/12	PRJNA526292	SAMN11094431	LR-SR		96.8	2.9	99.7	0.2	0.1						796088526.049102	796088526.049102
495550	Chordata	Actinopteri	Cypriniformes	Xenocyprididae	Anabarilius	Anabarilius grahami	GCA_003731715.1	36663	18494	Illumina HiSeq	Scaffold	991887266	2018/11/15	PRJNA477399	SAMN09469597	SR	Yes	96.9	2.4	99.3	0.5	0.2						NA	NA
7959	Chordata	Actinopteri	Cypriniformes	Xenocyprididae	Ctenopharyngodon	Ctenopharyngodon idella	GCA_019924925.1	19319444	10434521	PacBio Sequel	Chromosome	893198495	2021/09/14	PRJNA745929	SAMN20170273	LR		94.9	4	98.9	0.4	0.7						1086891585.10393	1086891585.10393
194366	Chordata	Actinopteri	Cypriniformes	Xenocyprididae	Culter	Culter alburnus	GCA_009869775.1	121415	57390	Illumina Hiseq; PacBio RS II	Scaffold	1017706352	2020/01/14	PRJNA269572	SAMN10457884	LR-SR		95.6	3.1	98.7	0.8	0.5						1237586804.06031	1237586804.06031
13095	Chordata	Actinopteri	Cypriniformes	Xenocyprididae	Hypophthalmichthys	Hypophthalmichthys molitrix	GCA_004764525.1	2195	869	Illumina HiSeq	Scaffold	1104676189	2019/04/09	PRJNA305140	SAMN04317213	SR		89.8	1.6	91.4	7.4	1.2						NA	NA
7965	Chordata	Actinopteri	Cypriniformes	Xenocyprididae	Hypophthalmichthys	Hypophthalmichthys nobilis	GCA_019925145.1	23572016	15801619	Illumina HiSeq; Oxford Nanopore PromethION	Chromosome	857045951	2021/09/14	PRJNA657698	SAMN15835045	LR-SR		95.7	1	96.7	1.2	2.1						1043135185.58683	1043135185.58683
75352	Chordata	Actinopteri	Cypriniformes	Xenocyprididae	Megalobrama	Megalobrama amblycephala	GCA_018812025.1	2576066	1070844	PacBio RSII	Chromosome	1109871993	2021/06/09	PRJNA343584	SAMN18522313	LR		96.2	3	99.2	0.3	0.5		1320300000	FCM	2012	most recent	1349137366.29311	1320300000
195821	Chordata	Actinopteri	Cyprinodontiformes	Anablepidae	Anableps	Anableps anableps	GCA_014839685.1	17460000	9163867	PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS	Chromosome	867632993	2020/10/02	PRJNA561985	SAMN12623628	LR-SR		98.4	1.2	99.6	0	0.4						1055948968.19245	1055948968.19245
52664	Chordata	Actinopteri	Cyprinodontiformes	Aplocheilidae	Pachypanchax	Pachypanchax playfairii	GCA_006937955.1	76641	39122	Illumina HiSeq	Scaffold	669774067	2019/07/12	PRJNA531796	SAMN11370848	SR	SR	97.6	1.3	98.9	0.5	0.6		713940000	FIA	2003	one measure	816474971.173578	713940000
1987526	Chordata	Actinopteri	Cyprinodontiformes	Cyprinodontidae	Cyprinodon	Cyprinodon brontotheroides	GCA_018398635.1	71034	27477	Illumina HiSeq; Oxford Nanopore MinION	Scaffold	1162749926	2021/05/19	PRJNA685538	SAMN17087232	LR-SR		90	2	92	5.8	2.2						1413136955.42262	1413136955.42262
69242	Chordata	Actinopteri	Cyprinodontiformes	Cyprinodontidae	Cyprinodon	Cyprinodon nevadensis pectoralis	GCA_000776015.1	1461	673	Illumina HiSeq	Scaffold	1011849000	2014/11/13	PRJNA254053	SAMN03072616	SR	Yes	83.5	0.7	84.2	11.2	4.6						NA	NA
77115	Chordata	Actinopteri	Cyprinodontiformes	Cyprinodontidae	Cyprinodon	Cyprinodon tularosa	GCA_016077235.1	1362150	653490	PacBio RSII; Illumina NovaSeq	Contig	1086882241	2020/12/15	PRJNA670474	SAMN16509697	LR-SR	LR-SR	97.6	0.9	98.5	1	0.5						1321312249.10879	1321312249.10879
28743	Chordata	Actinopteri	Cyprinodontiformes	Cyprinodontidae	Cyprinodon	Cyprinodon variegatus	GCA_000732505.1	20804	8111	Illumina	Scaffold	1035184475	2015/10/01	PRJNA89149	SAMN02736898	SR	Yes	94.8	1.6	96.4	2.2	1.4						NA	NA
8078	Chordata	Actinopteri	Cyprinodontiformes	Fundulidae	Fundulus	Fundulus heteroclitus	GCA_011125445.2	587965	296688	PacBio Sequel	Chromosome	1203505739	2020/08/13	PRJNA597160	SAMN13668183	LR		95.3	3.1	98.4	0.6	1						1462464815.62168	1462464815.62168
52653	Chordata	Actinopteri	Cyprinodontiformes	Nothobranchiidae	Aphyosemion	Aphyosemion australe	GCA_006937985.1	119465	43487	Illumina HiSeq	Scaffold	868348903	2019/07/12	PRJNA531796	SAMN11370804	SR	SR	96.3	2.1	98.4	0.9	0.7						1056815453.38305	1056815453.38305
60409	Chordata	Actinopteri	Cyprinodontiformes	Nothobranchiidae	Callopanchax	Callopanchax toddi	GCA_006937965.1	52033	23092	Illumina HiSeq	Scaffold	853385936	2019/07/12	PRJNA531796	SAMN11370820	SR	SR	96.6	1.5	98.1	1.3	0.6						1038705370.67315	1038705370.67315
105023	Chordata	Actinopteri	Cyprinodontiformes	Nothobranchiidae	Nothobranchius	Nothobranchius furzeri	GCA_001465895.2	19950	10598		Chromosome	1242518059	2015/12/11	PRJEB5837	SAMEA2698544		Yes	96.8	0.9	97.7	1.7	0.6						NA	NA
321403	Chordata	Actinopteri	Cyprinodontiformes	Nothobranchiidae	Nothobranchius	Nothobranchius kuhntae	GCA_006942095.1	22236	11150	Illumina HiSeq	Scaffold	1122656415	2019/07/12	PRJNA531796	SAMN11370845	SR	Yes	96	2.5	98.5	0.9	0.6						NA	NA
55102	Chordata	Actinopteri	Cyprinodontiformes	Poeciliidae	Alfaro	Alfaro cultratus	GCA_903066825.1	56773	27896		Scaffold	639540724	2021/09/22	PRJEB37697	SAMEA6814939			93.7	1	94.7	4.3	1						779882740.346182	779882740.346182
51562	Chordata	Actinopteri	Cyprinodontiformes	Poeciliidae	Brachyrhaphis	Brachyrhaphis roseni	GCA_903066815.1	42689	19588		Scaffold	646914198	2021/09/22	PRJEB37697	SAMEA6814940			91.7	0.9	92.6	5.8	1.6						NA	NA
51563	Chordata	Actinopteri	Cyprinodontiformes	Poeciliidae	Brachyrhaphis	Brachyrhaphis terrabensis	GCA_903067065.1	7558	2665		Scaffold	667929605	2021/09/22	PRJEB37697	SAMEA6814941			68.4	0.5	68.9	25.4	5.7						NA	NA
33528	Chordata	Actinopteri	Cyprinodontiformes	Poeciliidae	Gambusia	Gambusia affinis	GCA_019740435.1	12906370	4581779	Oxford Nanopore MinION	Chromosome	680166006	2021/08/25	PRJNA599452	SAMN13752108	LR	LR-SR	97.4	1.6	99	0.5	0.5		919320000	FCM	2000	most recent	829052615.353787	919320000
37273	Chordata	Actinopteri	Cyprinodontiformes	Poeciliidae	Gambusia	Gambusia holbrooki	GCA_009663075.1	48470	15342	Illumina HiSeq2500	Scaffold	764985754	2019/11/14	PRJNA550492	SAMN12130783	SR		90.6	4.1	94.7	4.5	0.8						NA	NA
55106	Chordata	Actinopteri	Cyprinodontiformes	Poeciliidae	Girardinus	Girardinus metallicus	GCA_903067095.1	43008	22202		Scaffold	674367140	2021/09/22	PRJEB37697	SAMEA6814942			91.2	0.7	91.9	6.5	1.6						NA	NA
