uniprot	embl	organism	tax_id	prot_len	gene	product	pwwp_start	pwwp_end	pwwp_len	has_genomic_exons	n_total_exons	n_exons_in_pwwp	break_from_pwwp_start
A0A7I8JG04	CAA2629844.1	Spirodela intermedia	51605	363			99	174	76	True	5	2	0
A0A7I8JTH2	CAA2634410.1	Spirodela intermedia	51605	1206			21	110	90	True	18	5	14
A0A7I8JUJ2	CAA2634787.1	Spirodela intermedia	51605	809			20	94	75	True	7	2	46
A0A7I8K020	CAA7389472.1	Spirodela intermedia	51605	1237			398	480	83	True	7	1	
A0A7I8K3W7	CAA7391102.1	Spirodela intermedia	51605	1270			21	110	90	True	10	3	16
A0A7I8KCJ6	CAA7395517.1	Spirodela intermedia	51605	762			18	115	98	True	3	2	46
A0A7I8KEE3	CAA7396140.1	Spirodela intermedia	51605	1062			305	400	96	True	24	4	10
A0A7I8KYW6	CAA7402871.1	Spirodela intermedia	51605	790			20	97	78	True	3	2	46
A0A7I8LLN2	CAA7411001.1	Spirodela intermedia	51605	857			20	117	98	True	3	2	46
A0A7I8LN12	CAA7410634.1	Spirodela intermedia	51605	1303			21	110	90	True	16	3	30
A0A7I8VJX9	CAD5116585.1	Dimorphilus gyrociliatus	2664684	1356			204	827	624	False	1	0	
A0A7I8VKU3	CAD5115192.1	Dimorphilus gyrociliatus	2664684	1191			1018	1127	110	False	1	0	
A0A7I8WBC5	CAD5125410.1	Dimorphilus gyrociliatus	2664684	1380			9	87	79	True	31	3	15
A0A7I8XAZ8	CAD5209017.1	Bursaphelenchus xylophilus	6326	719			6	81	76	True	8	2	19
A0A7J0DCU2	GFS32197.1	Actinidia rufa	165716	1096			261	364	104	True	22	4	7
A0A7J0DJH8	GFS35481.1	Actinidia rufa	165716	615			20	103	84	True	5	1	
A0A7J0E4Z9	GFY81508.1	Actinidia rufa	165716	492			335	383	49	True	6	2	10
A0A7J0EB32	GFY83139.1	Actinidia rufa	165716	1013			315	398	84	True	5	1	
A0A7J0EBY8	GFY83935.1	Actinidia rufa	165716	741			17	114	98	True	5	1	
A0A7J0EDN7	GFY84583.1	Actinidia rufa	165716	1608			1038	1106	69	False	1	0	
A0A7J0EG08	GFY85391.1	Actinidia rufa	165716	1047			421	501	81	True	8	1	
A0A7J0ESC9	GFY89378.1	Actinidia rufa	165716	604			53	105	53	False	1	0	
A0A7J0EVT0	GFY90581.1	Actinidia rufa	165716	383			191	257	67	True	2	1	
A0A7J0EVU1	GFY90591.1	Actinidia rufa	165716	1194			205	288	84	True	2	1	
A0A7J0F844	GFY94868.1	Actinidia rufa	165716	414			205	288	84	False	1	0	
A0A7J0FQK2	GFZ01003.1	Actinidia rufa	165716	815			182	283	102	True	19	4	13
A0A7J0FYJ1	GFZ03753.1	Actinidia rufa	165716	1066			156	239	84	True	2	1	
A0A7J0FYX6	GFZ03764.1	Actinidia rufa	165716	1006			185	268	84	True	4	1	
A0A7J0G1M8	GFZ04681.1	Actinidia rufa	165716	68			26	67	42	False	1	0	
A0A7J0GJD4	GFZ10858.1	Actinidia rufa	165716	1541			21	110	90	True	11	3	16
A0A7J0GK40	GFZ11108.1	Actinidia rufa	165716	811			206	288	83	True	3	1	
A0A7J0GLQ8	GFZ11756.1	Actinidia rufa	165716	680			17	107	91	True	4	2	46
A0A7J0GTA3	GFZ14008.1	Actinidia rufa	165716	943			162	245	84	True	4	1	
A0A7J0GVK2	GFZ14816.1	Actinidia rufa	165716	1587			1012	1094	83	False	1	0	
A0A7J0GZ18	GFZ15978.1	Actinidia rufa	165716	592			16	113	98	True	5	2	46
A0A7J0GZU3	GFZ16350.1	Actinidia rufa	165716	491			11	89	79	True	5	3	46
A0A7J0H2Z8	GFZ17456.1	Actinidia rufa	165716	1114			189	272	84	False	1	0	
A0A7J0H9M4	GFZ19454.1	Actinidia rufa	165716	69			27	68	42	False	1	0	
A0A7J5XAZ2	KAF3834091.1	Dissostichus mawsoni	36200	273			60	146	87	False	1	0	
A0A7J5XCS9	KAF3834836.1	Dissostichus mawsoni	36200	649			5	82	78	True	16	3	19
A0A7J5Y2D7	KAF3842508.1	Dissostichus mawsoni	36200	666			502	620	119	False	1	0	
A0A7J5Y962	KAF3845693.1	Dissostichus mawsoni	36200	494			1	58	58	True	14	2	18
A0A7J5Y9T1	KAF3845118.1	Dissostichus mawsoni	36200	1356			211	968	758	False	1	0	
A0A7J5Y9Y7	KAF3845168.1	Dissostichus mawsoni	36200	888			303	436	134	False	1	0	
A0A7J5Z2M1	KAF3855880.1	Dissostichus mawsoni	36200	364			226	316	91	True	8	3	2
A0A7J5ZCH9	KAF3859515.1	Dissostichus mawsoni	36200	553			296	415	120	False	1	0	
A0A7J5ZG98	KAF3860643.1	Dissostichus mawsoni	36200	637			508	625	118	False	1	0	
A0A7J5ZK28	KAF3860698.1	Dissostichus mawsoni	36200	1158			332	419	88	False	1	0	
A0A7J5ZL37	KAF4070641.1	Ameiurus melas	219545	1205			1074	1193	120	False	1	0	
A0A7J5ZMR1	KAF4071766.1	Ameiurus melas	219545	202			4	96	93	True	6	3	24
A0A7J5ZY83	KAF4075585.1	Ameiurus melas	219545	615			283	367	85	True	15	3	2
A0A7J6A3K6	KAF4077350.1	Ameiurus melas	219545	964			843	964	122	True	2	1	
A0A7J6A628	KAF4078240.1	Ameiurus melas	219545	809			192	308	117	True	21	3	47
A0A7J6A6F5	KAF4078313.1	Ameiurus melas	219545	1396			297	387	91	True	27	3	2
A0A7J6A6H1	KAF4078386.1	Ameiurus melas	219545	1199			25	102	78	True	16	3	19
A0A7J6A845	KAF4077618.1	Ameiurus melas	219545	1914			137	1441	1305	True	22	15	36
A0A7J6A8T6	KAF4078399.1	Ameiurus melas	219545	475			243	353	111	False	1	0	
A0A7J6ADT3	KAF4079628.1	Ameiurus melas	219545	1180			1049	1168	120	False	1	0	
A0A7J6AGN8	KAF4081810.1	Ameiurus melas	219545	1407			230	1009	780	False	1	0	
A0A7J6AJG1	KAF4081638.1	Ameiurus melas	219545	2063			280	1550	1271	True	23	16	35
A0A7J6AKP8	KAF4083250.1	Ameiurus melas	219545	649			5	88	84	True	16	3	19
A0A7J6B4Y0	KAF4090065.1	Ameiurus melas	219545	1414			134	237	104	True	10	2	62
A0A7J6B562	KAF4090212.1	Ameiurus melas	219545	1479			274	1059	786	False	1	0	
A0A7J6B793	KAF4090806.1	Ameiurus melas	219545	615			117	204	88	False	1	0	
A0A7J6B7T7	KAF4090459.1	Ameiurus melas	219545	590			483	557	75	True	4	1	
A0A7J6BDB7	KAF4093094.1	Ameiurus melas	219545	509			6	90	85	True	16	4	6
A0A7J6BIU1	KAF4094061.1	Ameiurus melas	219545	1168			1037	1154	118	True	12	3	19
A0A7J6BL02	KAF4095739.1	Onychostoma macrolepis	369639	640			294	375	82	True	16	3	2
A0A7J6BME8	KAF4096219.1	Onychostoma macrolepis	369639	649			18	95	78	True	13	3	19
A0A7J6BQZ5	KAF4096883.1	Onychostoma macrolepis	369639	1133			297	387	91	False	1	0	
A0A7J6BTW8	KAF4098436.1	Onychostoma macrolepis	369639	998			877	998	122	False	1	0	
A0A7J6BXD6	KAF4098312.1	Onychostoma macrolepis	369639	1875			128	1401	1274	False	1	0	
A0A7J6BYH8	KAF4099874.1	Onychostoma macrolepis	369639	900			273	406	134	False	1	0	
A0A7J6C1T2	KAF4101011.1	Onychostoma macrolepis	369639	200			4	96	93	True	6	3	24
A0A7J6C6T1	KAF4102403.1	Onychostoma macrolepis	369639	2764			2159	2292	134	False	1	0	
A0A7J6CD03	KAF4104986.1	Onychostoma macrolepis	369639	2337			535	1815	1281	True	26	16	35
A0A7J6CFV1	KAF4106188.1	Onychostoma macrolepis	369639	633			516	633	118	False	1	0	
A0A7J6CG66	KAF4106131.1	Onychostoma macrolepis	369639	1367			85	188	104	True	10	2	62
A0A7J6CJQ9	KAF4107567.1	Onychostoma macrolepis	369639	1213			293	383	91	True	20	3	2
A0A7J6CLK7	KAF4107455.1	Onychostoma macrolepis	369639	1211			1080	1197	118	True	12	3	19
A0A7J6CM03	KAF4108250.1	Onychostoma macrolepis	369639	1551			349	1150	802	True	22	15	35
A0A7J6CQM1	KAF4109556.1	Onychostoma macrolepis	369639	1266			1135	1254	120	True	15	3	19
A0A7J6CSM6	KAF4110004.1	Onychostoma macrolepis	369639	1822			910	1020	111	False	1	0	
A0A7J6D5C7	KAF4114470.1	Onychostoma macrolepis	369639	1114			983	1102	120	True	12	3	19
A0A7J6D9H0	KAF4115958.1	Onychostoma macrolepis	369639	508			6	90	85	True	16	4	6
A0A7J6DI24	KAF4118751.1	Onychostoma macrolepis	369639	412			5	92	88	True	13	3	19
A0A7J6DML1	KAF4347040.1	Cannabis sativa	3483	575			174	257	84	True	2	2	21
A0A7J6E444	KAF4352620.1	Cannabis sativa	3483	893			249	332	84	False	1	0	
A0A7J6E766	KAF4353690.1	Cannabis sativa	3483	1469			21	109	89	True	13	3	16
A0A7J6EBK1	KAF4355684.1	Cannabis sativa	3483	243			36	114	79	True	7	4	15
A0A7J6EFL1	KAF4357245.1	Cannabis sativa	3483	1059			274	357	84	True	25	3	39
A0A7J6ENU3	KAF4360117.1	Cannabis sativa	3483	243			36	114	79	False	1	0	
A0A7J6F724	KAF4365659.1	Cannabis sativa	3483	903			259	342	84	False	1	0	
A0A7J6FC39	KAF4368263.1	Cannabis sativa	3483	1674			25	114	90	False	1	0	
A0A7J6FHK3	KAF4370107.1	Cannabis sativa	3483	1400			25	114	90	True	13	3	16
A0A7J6G3B0	KAF4377338.1	Cannabis sativa	3483	1074			399	481	83	True	3	1	
A0A7J6G3I1	KAF4377342.1	Cannabis sativa	3483	1200			525	607	83	True	2	1	
A0A7J6GBS4	KAF4380411.1	Cannabis sativa	3483	1013			258	360	103	True	21	3	52
A0A7J6GH09	KAF4382251.1	Cannabis sativa	3483	1744			399	481	83	False	1	0	
A0A7J6GIQ7	KAF4382761.1	Cannabis sativa	3483	1710			25	114	90	True	18	3	42
A0A7J6GKQ3	KAF4378444.1	Cannabis sativa	3483	1119			322	417	96	False	1	0	
A0A7J6GNR0	KAF4384573.1	Cannabis sativa	3483	998			235	337	103	True	22	3	52
A0A7J6H401	KAF4389159.1	Cannabis sativa	3483	1080			399	481	83	False	1	0	
A0A7J6H619	KAF4390703.1	Cannabis sativa	3483	981			153	236	84	True	3	1	
A0A7J6HE84	KAF4393602.1	Cannabis sativa	3483	1133			402	484	83	False	1	0	
A0A7J6HEW4	KAF4393605.1	Cannabis sativa	3483	1074			399	481	83	False	1	0	
A0A7J6HS65	KAF4362086.1	Cannabis sativa	3483	812			47	144	98	True	4	2	46
A0A7J6HUT4	KAF4398966.1	Cannabis sativa	3483	778			14	129	116	False	1	0	
A0A7J6HWC3	KAF4399099.1	Cannabis sativa	3483	1037			258	360	103	True	21	3	52
A0A7J6I1S1	KAF4401019.1	Cannabis sativa	3483	1154			235	337	103	True	23	3	52
A0A7J6JVT1	KAF4638988.1	Toxoplasma gondii	5811	1288			199	287	89	False	1	0	
A0A7J6US80	KAF5175122.1	Thalictrum thalictroides	46969	1117			177	260	84	True	2	1	
A0A7J6UUA6	KAF5176038.1	Thalictrum thalictroides	46969	777			15	106	92	True	3	1	
A0A7J6UZ00	KAF5177661.1	Thalictrum thalictroides	46969	1508			21	110	90	True	14	3	27
A0A7J6V8N0	KAF5180550.1	Thalictrum thalictroides	46969	1086			266	366	101	True	23	3	52
A0A7J6VRP1	KAF5187754.1	Thalictrum thalictroides	46969	1449			29	118	90	True	11	2	30
A0A7J6VU13	KAF5188576.1	Thalictrum thalictroides	46969	159			12	98	87	True	6	5	16
A0A7J6VUH4	KAF5188739.1	Thalictrum thalictroides	46969	326			132	214	83	True	9	4	3
A0A7J6W076	KAF5189735.1	Thalictrum thalictroides	46969	851			20	117	98	True	3	1	
A0A7J6X0E2	KAF5201872.1	Thalictrum thalictroides	46969	1153			375	470	96	True	24	5	9
A0A7J6X0Z3	KAF5203406.1	Thalictrum thalictroides	46969	1104			217	297	81	False	1	0	
A0A7J6XEE2	KAF5206762.1	Thalictrum thalictroides	46969	195			33	117	85	True	7	6	2
A0A7J6XFE7	KAF5208454.1	Thalictrum thalictroides	46969	960			212	293	82	False	1	0	
A0A7J6XZZ4	KAF5220007.1	Trypanosoma cruzi	5693	517			6	91	86	False	1	0	
A0A7J6Y0T2	KAF5220006.1	Trypanosoma cruzi	5693	477			11	95	85	False	1	0	
A0A7J7C123	KAF5727859.1	Tripterygium wilfordii	458696	776			19	110	92	False	1	0	
A0A7J7C6P5	KAF5729527.1	Tripterygium wilfordii	458696	1369			768	850	83	False	1	0	
A0A7J7C9L5	KAF5730854.1	Tripterygium wilfordii	458696	498			25	104	80	False	1	0	
A0A7J7CBJ9	KAF5731513.1	Tripterygium wilfordii	458696	1438			25	113	89	True	11	3	16
A0A7J7CD81	KAF5732124.1	Tripterygium wilfordii	458696	401			250	352	103	True	3	3	52
A0A7J7CFT8	KAF5732747.1	Tripterygium wilfordii	458696	1434			22	110	89	True	11	3	16
A0A7J7CIH4	KAF5733855.1	Tripterygium wilfordii	458696	774			27	98	72	False	1	0	
A0A7J7CMX1	KAF5735423.1	Tripterygium wilfordii	458696	806			14	111	98	False	1	0	
A0A7J7CS78	KAF5736972.1	Tripterygium wilfordii	458696	837			41	124	84	True	2	1	
A0A7J7D0K4	KAF5739864.1	Tripterygium wilfordii	458696	1177			160	243	84	True	2	1	
A0A7J7D122	KAF5740047.1	Tripterygium wilfordii	458696	1169			162	245	84	False	1	0	
A0A7J7D200	KAF5740377.1	Tripterygium wilfordii	458696	1093			183	266	84	False	1	0	
A0A7J7D8Q5	KAF5742713.1	Tripterygium wilfordii	458696	1053			305	398	94	False	1	0	
A0A7J7DBX9	KAF5743758.1	Tripterygium wilfordii	458696	1102			212	296	85	False	1	0	
A0A7J7DGQ3	KAF5745458.1	Tripterygium wilfordii	458696	773			19	110	92	False	1	0	
A0A7J7DK41	KAF5746735.1	Tripterygium wilfordii	458696	1166			163	246	84	False	1	0	
A0A7J7DM53	KAF5747407.1	Tripterygium wilfordii	458696	1467			21	109	89	True	11	3	16
A0A7J7DNK7	KAF5747897.1	Tripterygium wilfordii	458696	1004			394	476	83	False	1	0	
A0A7J7DVL5	KAF5750357.1	Tripterygium wilfordii	458696	955			312	394	83	False	1	0	
A0A7J7DVW0	KAF5750441.1	Tripterygium wilfordii	458696	326			153	235	83	True	9	5	16
A0A7J7EAH7	KAF5912802.1	Diceros bicornis minor	77932	533			5	92	88	False	1	0	
A0A7J7EBF4	KAF5913001.1	Diceros bicornis minor	77932	757			101	216	116	False	1	0	
A0A7J7EC32	KAF5913231.1	Diceros bicornis minor	77932	726			605	726	122	True	2	1	
A0A7J7ELE2	KAF5916507.1	Diceros bicornis minor	77932	685			200	327	128	False	1	0	
A0A7J7EM53	KAF5916506.1	Diceros bicornis minor	77932	499			144	239	96	False	1	0	
A0A7J7EQW0	KAF5918195.1	Diceros bicornis minor	77932	578			388	504	117	True	16	5	19
A0A7J7ERS1	KAF5918427.1	Diceros bicornis minor	77932	544			10	86	77	True	15	3	11
A0A7J7F395	KAF5922522.1	Diceros bicornis minor	77932	1254			1123	1242	120	False	1	0	
A0A7J7F6K0	KAF5923306.1	Diceros bicornis minor	77932	696			5	88	84	True	15	3	19
A0A7J7FHE8	KAF5927328.1	Diceros bicornis minor	77932	207			4	96	93	False	1	0	
A0A7J7FIX2	KAF5928013.1	Diceros bicornis minor	77932	473			146	230	85	False	1	0	
A0A7J7FQ43	KAF5930370.1	Camellia sinensis	4442	1428			28	117	90	True	12	3	16
A0A7J7FUK2	KAF5931969.1	Camellia sinensis	4442	730			17	114	98	True	6	2	46
A0A7J7FXU1	KAF5933190.1	Camellia sinensis	4442	609			222	305	84	False	1	0	
A0A7J7G912	KAF5935948.1	Camellia sinensis	4442	542			11	108	98	False	1	0	
A0A7J7GPZ3	KAF5941478.1	Camellia sinensis	4442	455			85	168	84	False	1	0	
A0A7J7GTC3	KAF5942688.1	Camellia sinensis	4442	357			33	119	87	False	1	0	
A0A7J7H1J5	KAF5946840.1	Camellia sinensis	4442	951			292	387	96	False	1	0	
A0A7J7H4N2	KAF5947932.1	Camellia sinensis	4442	1397			24	113	90	False	1	0	
A0A7J7H6N0	KAF5947426.1	Camellia sinensis	4442	800			16	113	98	True	3	2	46
A0A7J7H731	KAF5947538.1	Camellia sinensis	4442	767			4	97	94	True	22	3	43
A0A7J7HEH2	KAF5950294.1	Camellia sinensis	4442	1115			328	423	96	False	1	0	
A0A7J7HNN9	KAF5953831.1	Camellia sinensis	4442	836			291	373	83	False	1	0	
A0A7J7HPA7	KAF5954712.1	Camellia sinensis	4442	670			34	117	84	False	1	0	
A0A7J7I2P4	KAF5958694.1	Camellia sinensis	4442	1232			228	311	84	False	1	0	
A0A7J7I6D9	KAF5960066.1	Camellia sinensis	4442	996			232	336	105	True	21	3	54
A0A7J7IBI5	KAF5961947.1	Camellia sinensis	4442	901			227	311	85	False	1	0	
A0A7J7IBS3	KAF5961986.1	Camellia sinensis	4442	1002			144	248	105	False	1	0	
A0A7J7IRR2	KAF6005430.1	Cyanidiococcus yangmingshanensis	2690220	237	DST1_2		11	89	79	False	1	0	
A0A7J7JG63	KAF6024601.1	Bugula neritina	10212	533			6	90	85	True	13	3	19
A0A7J7JNV3	KAF6028019.1	Bugula neritina	10212	1034			302	393	92	True	19	4	2
A0A7J7JSP7	KAF6028923.1	Bugula neritina	10212	590			384	450	67	True	4	1	
A0A7J7K179	KAF6032389.1	Bugula neritina	10212	512			6	90	85	True	14	3	19
A0A7J7K4S0	KAF6033639.1	Bugula neritina	10212	846			6	76	71	True	15	1	
A0A7J7KPL5	KAF6040124.1	Bugula neritina	10212	348			193	289	97	True	8	3	12
A0A7J7KPX9	KAF6040123.1	Bugula neritina	10212	419			78	189	112	True	6	3	31
A0A7J7KS51	KAF6040968.1	Bugula neritina	10212	95			45	77	33	False	1	0	
A0A7J7L020	KAF6135874.1	Kingdonia uniflora	39325	591			222	322	101	True	9	3	77
A0A7J7L7Y0	KAF6138747.1	Kingdonia uniflora	39325	380			17	114	98	False	1	0	
A0A7J7LT46	KAF6145841.1	Kingdonia uniflora	39325	1055			282	375	94	True	24	4	8
A0A7J7M6P5	KAF6150547.1	Kingdonia uniflora	39325	1160			613	695	83	True	3	1	
A0A7J7MKR6	KAF6155476.1	Kingdonia uniflora	39325	1143			347	431	85	False	1	0	
A0A7J7MRS5	KAF6157398.1	Kingdonia uniflora	39325	940			254	337	84	False	1	0	
A0A7J7N178	KAF6160688.1	Kingdonia uniflora	39325	191			27	109	83	True	7	5	16
A0A7J7NZJ8	KAF6172607.1	Kingdonia uniflora	39325	649			16	113	98	False	1	0	
A0A7J7P0S8	KAF6173047.1	Kingdonia uniflora	39325	1040			248	350	103	False	1	0	
A0A7J7QUG3	KAF6267548.1	Myotis myotis	51298	1058			927	1046	120	True	12	3	19
A0A7J7QUR9	KAF6267547.1	Myotis myotis	51298	501			374	480	107	True	9	3	15
A0A7J7R204	KAF6270139.1	Myotis myotis	51298	203			4	96	93	False	1	0	
A0A7J7R311	KAF6270550.1	Rhinolophus ferrumequinum	59479	571			244	328	85	True	13	3	2
A0A7J7R335	KAF6270558.1	Pipistrellus kuhlii	59472	1169			1038	1157	120	True	12	1	
A0A7J7R373	KAF6270559.1	Pipistrellus kuhlii	59472	1039			908	1027	120	True	12	1	
A0A7J7R3F0	KAF6270557.1	Pipistrellus kuhlii	59472	1188			1057	1176	120	True	12	1	
A0A7J7R5P5	KAF6271423.1	Rhinolophus ferrumequinum	59479	410			6	90	85	False	1	0	
A0A7J7RAM1	KAF6273166.1	Rhinolophus ferrumequinum	59479	208			31	101	71	False	1	0	
A0A7J7RVL4	KAF6280189.1	Pipistrellus kuhlii	59472	633			219	298	80	True	8	2	30
A0A7J7RVM6	KAF6280188.1	Pipistrellus kuhlii	59472	1360			216	970	755	True	21	14	33
A0A7J7RY47	KAF6281091.1	Rhinolophus ferrumequinum	59479	2429			49	1583	1535	True	23	15	36
A0A7J7S4X5	KAF6283486.1	Pipistrellus kuhlii	59472	203			4	96	93	False	1	0	
A0A7J7S9G6	KAF6285106.1	Rhinolophus ferrumequinum	59479	752			281	371	91	False	1	0	
A0A7J7S9I3	KAF6285100.1	Rhinolophus ferrumequinum	59479	1187			247	337	91	False	1	0	
A0A7J7S9I9	KAF6285110.1	Rhinolophus ferrumequinum	59479	1167			272	362	91	False	1	0	
A0A7J7S9L6	KAF6285102.1	Rhinolophus ferrumequinum	59479	1142			247	337	91	False	1	0	
A0A7J7S9M9	KAF6285112.1	Rhinolophus ferrumequinum	59479	1134			267	357	91	False	1	0	
A0A7J7S9N4	KAF6285101.1	Rhinolophus ferrumequinum	59479	1185			290	380	91	False	1	0	
A0A7J7S9N9	KAF6285098.1	Rhinolophus ferrumequinum	59479	1232			292	382	91	False	1	0	
A0A7J7S9R4	KAF6285103.1	Rhinolophus ferrumequinum	59479	1162			267	357	91	False	1	0	
A0A7J7S9S6	KAF6285099.1	Rhinolophus ferrumequinum	59479	1135			267	357	91	False	1	0	
A0A7J7S9T8	KAF6285109.1	Rhinolophus ferrumequinum	59479	953			256	346	91	False	1	0	
A0A7J7S9X5	KAF6285104.1	Rhinolophus ferrumequinum	59479	1086			267	357	91	True	21	3	4
A0A7J7SA51	KAF6285095.1	Rhinolophus ferrumequinum	59479	1202			290	380	91	False	1	0	
A0A7J7SAB1	KAF6285097.1	Rhinolophus ferrumequinum	59479	1187			292	382	91	False	1	0	
A0A7J7SWV6	KAF6292952.1	Rhinolophus ferrumequinum	59479	216			10	96	87	False	1	0	
A0A7J7SX13	KAF6292951.1	Rhinolophus ferrumequinum	59479	222			12	78	67	False	1	0	
A0A7J7TA08	KAF6297539.1	Pipistrellus kuhlii	59472	677			8	87	80	True	16	3	16
A0A7J7TA94	KAF6297542.1	Pipistrellus kuhlii	59472	674			8	87	80	True	16	3	16
A0A7J7TAN6	KAF6297540.1	Pipistrellus kuhlii	59472	675			5	88	84	True	16	3	19
A0A7J7TUH5	KAF6304255.1	Myotis myotis	51298	579			464	579	116	True	2	1	
A0A7J7U0G1	KAF6306330.1	Rhinolophus ferrumequinum	59479	489			5	88	84	True	13	3	19
A0A7J7U4L5	KAF6307775.1	Myotis myotis	51298	909			282	415	134	True	22	4	0
A0A7J7UB40	KAF6310147.1	Myotis myotis	51298	1248			1117	1236	120	True	12	3	19
A0A7J7UB86	KAF6310143.1	Myotis myotis	51298	1220			1087	1202	116	True	13	3	15
A0A7J7UBB7	KAF6310144.1	Myotis myotis	51298	1214			1083	1202	120	True	13	3	19
A0A7J7UBC7	KAF6310145.1	Myotis myotis	51298	1253			1122	1241	120	True	12	3	19
A0A7J7UBE0	KAF6310141.1	Myotis myotis	51298	1213			1082	1201	120	True	13	3	19
A0A7J7UBL4	KAF6310146.1	Myotis myotis	51298	1125			998	1107	110	True	12	3	15
A0A7J7UEW9	KAF6311477.1	Myotis myotis	51298	339			71	179	109	True	8	3	22
A0A7J7UHZ4	KAF6312535.1	Rhinolophus ferrumequinum	59479	1254			1123	1242	120	False	1	0	
A0A7J7UI40	KAF6312533.1	Rhinolophus ferrumequinum	59479	1214			1083	1202	120	False	1	0	
A0A7J7UI61	KAF6312538.1	Rhinolophus ferrumequinum	59479	1248			1117	1236	120	False	1	0	
A0A7J7UIA2	KAF6312534.1	Rhinolophus ferrumequinum	59479	1158			1027	1146	120	False	1	0	
A0A7J7UIG2	KAF6312536.1	Rhinolophus ferrumequinum	59479	1213			1082	1201	120	False	1	0	
A0A7J7UQN9	KAF6315205.1	Myotis myotis	51298	509			8	87	80	False	1	0	
A0A7J7UR17	KAF6315206.1	Myotis myotis	51298	528			5	92	88	False	1	0	
A0A7J7UTH1	KAF6316071.1	Pipistrellus kuhlii	59472	217			16	73	58	True	6	2	19
A0A7J7V6F4	KAF6320556.1	Pipistrellus kuhlii	59472	595			254	349	96	False	1	0	
A0A7J7V8J7	KAF6321469.1	Rhinolophus ferrumequinum	59479	212			86	189	104	False	1	0	
A0A7J7VRT4	KAF6327925.1	Rhinolophus ferrumequinum	59479	332			5	92	88	True	10	3	19
A0A7J7VRT5	KAF6327927.1	Rhinolophus ferrumequinum	59479	325			5	92	88	True	9	3	19
A0A7J7VS35	KAF6327929.1	Rhinolophus ferrumequinum	59479	527			5	92	88	True	15	3	19
A0A7J7VSB7	KAF6327926.1	Rhinolophus ferrumequinum	59479	328			5	92	88	True	10	3	19
A0A7J7VSB9	KAF6327928.1	Rhinolophus ferrumequinum	59479	353			5	92	88	True	10	3	19
A0A7J7VUB1	KAF6328679.1	Pipistrellus kuhlii	59472	909			282	415	134	True	22	4	0
A0A7J7VUF9	KAF6328678.1	Pipistrellus kuhlii	59472	918			290	371	82	True	23	2	45
A0A7J7VV57	KAF6329097.1	Pipistrellus kuhlii	59472	160			93	154	62	True	3	2	59
A0A7J7VV58	KAF6329095.1	Pipistrellus kuhlii	59472	1358			90	193	104	True	10	2	62
A0A7J7VXB9	KAF6329855.1	Myotis myotis	51298	856			227	343	117	False	1	0	
A0A7J7VXG1	KAF6329854.1	Myotis myotis	51298	836			227	343	117	False	1	0	
A0A7J7W1J4	KAF6331367.1	Myotis myotis	51298	1215			300	368	69	False	1	0	
A0A7J7W1K5	KAF6331377.1	Myotis myotis	51298	1189			275	343	69	False	1	0	
A0A7J7W1M4	KAF6331375.1	Myotis myotis	51298	1218			304	372	69	False	1	0	
A0A7J7W1P9	KAF6331374.1	Myotis myotis	51298	1167			300	368	69	False	1	0	
A0A7J7W1V1	KAF6331369.1	Myotis myotis	51298	1195			280	348	69	False	1	0	
A0A7J7W1W3	KAF6331379.1	Myotis myotis	51298	989			75	143	69	False	1	0	
A0A7J7W260	KAF6331373.1	Myotis myotis	51298	296			32	100	69	False	1	0	
A0A7J7W263	KAF6331371.1	Myotis myotis	51298	334			75	143	69	False	1	0	
A0A7J7W266	KAF6331366.1	Myotis myotis	51298	1169			255	323	69	False	1	0	
A0A7J7W270	KAF6331383.1	Myotis myotis	51298	1216			255	323	69	False	1	0	
A0A7J7W273	KAF6331376.1	Myotis myotis	51298	1194			280	348	69	False	1	0	
A0A7J7W2A0	KAF6331370.1	Myotis myotis	51298	1214			300	368	69	False	1	0	
A0A7J7W2F8	KAF6331368.1	Myotis myotis	51298	1190			275	343	69	False	1	0	
A0A7J7W2G9	KAF6331378.1	Myotis myotis	51298	1212			298	366	69	False	1	0	
A0A7J7W3K7	KAF6332057.1	Pipistrellus kuhlii	59472	383			58	137	80	False	1	0	
A0A7J7W473	KAF6332056.1	Pipistrellus kuhlii	59472	329			5	92	88	False	1	0	
A0A7J7W4D7	KAF6332058.1	Pipistrellus kuhlii	59472	528			5	92	88	False	1	0	
A0A7J7WBQ7	KAF6334867.1	Pipistrellus kuhlii	59472	1213			1082	1201	120	True	13	3	19
A0A7J7WC02	KAF6334866.1	Pipistrellus kuhlii	59472	1214			1083	1202	120	True	13	3	19
A0A7J7WC34	KAF6334871.1	Pipistrellus kuhlii	59472	1119			988	1107	120	True	12	3	19
A0A7J7WCC8	KAF6334868.1	Pipistrellus kuhlii	59472	1254			1123	1242	120	True	12	3	19
A0A7J7WCG7	KAF6334870.1	Pipistrellus kuhlii	59472	1220			1089	1208	120	True	13	3	19
A0A7J7WU61	KAF6340985.1	Myotis myotis	51298	1206			1075	1192	118	False	1	0	
A0A7J7X4S6	KAF6344644.1	Rhinolophus ferrumequinum	59479	229			9	89	81	False	1	0	
A0A7J7XBR0	KAF6347104.1	Pipistrellus kuhlii	59472	2428			49	1581	1533	True	23	15	36
A0A7J7XD59	KAF6347250.1	Pipistrellus kuhlii	59472	755			634	755	122	True	2	1	
